job,status,customer,order_date,part_number,description,rev,order_quantity,unit_price,total_price,net_shipped,order_unit,price_uom,sales_rep,customer_line2,job_revision
25-185,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 62 OF 224,BUFFER TANK 62 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-186,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 63 OF 224,BUFFER TANK 63 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-187,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 64 OF 224,BUFFER TANK 64 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-188,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 65 OF 224,BUFFER TANK 65 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-189,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 66 OF 224,BUFFER TANK 66 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-190,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 67 OF 224,BUFFER TANK 67 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-191,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 68 OF 224,BUFFER TANK 68 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-192,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 69 OF 224,BUFFER TANK 69 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-193,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 70 OF 224,BUFFER TANK 70 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-194,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 71 OF 224,BUFFER TANK 71 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-195,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 72 OF 224,BUFFER TANK 72 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-196,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 73 OF 224,BUFFER TANK 73 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-197,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 74 OF 224,BUFFER TANK 74 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-198,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 75 OF 224,BUFFER TANK 75 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-199,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 76 OF 224,BUFFER TANK 76 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-200,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 77 OF 224,BUFFER TANK 77 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-201,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 78 OF 224,BUFFER TANK 78 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-202,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 79 OF 224,BUFFER TANK 79 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-203,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 80 OF 224,BUFFER TANK 80 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-204,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 81 OF 224,BUFFER TANK 81 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-205,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 82 OF 224,BUFFER TANK 82 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-206,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 83 OF 224,BUFFER TANK 83 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-207,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 84 OF 224,BUFFER TANK 84 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-208,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 85 OF 224,BUFFER TANK 85 OF 224,,1,20500.00,20500.00,0,ea,ea,,,
25-209,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 86 OF 224,BUFFER TANK 86 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-210,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 87 OF 224,BUFFER TANK 87 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-211,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 88 OF 224,BUFFER TANK 88 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-212,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 89 OF 224,BUFFER TANK 89 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-213,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 90 OF 224,BUFFER TANK 90 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-214,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 91 OF 224,BUFFER TANK 91 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-215,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 92 OF 224,BUFFER TANK 92 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-216,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 93 OF 224,BUFFER TANK 93 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-217,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 94 OF 224,BUFFER TANK 94 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-218,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 95 OF 224,BUFFER TANK 95 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-219,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 96 OF 224,BUFFER TANK 96 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-220,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 97 OF 224,BUFFER TANK 97 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-221,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 98 OF 224,BUFFER TANK 98 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-222,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 99 OF 224,BUFFER TANK 99 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-223,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 100 OF 224,BUFFER TANK 100 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-224,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 101 OF 224,BUFFER TANK 101 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-225,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 102 OF 224,BUFFER TANK 102 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-226,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 103 OF 224,BUFFER TANK 103 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-227,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 104 OF 224,BUFFER TANK 104 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-228,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 105 OF 224,BUFFER TANK 105 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-229,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 106 OF 224,BUFFER TANK 106 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-230,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 107 OF 224,BUFFER TANK 107 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-231,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 108 OF 224,BUFFER TANK 108 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-232,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 109 OF 224,BUFFER TANK 109 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-233,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 110 OF 224,BUFFER TANK 110 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-234,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 111 OF 224,BUFFER TANK 111 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-235,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 112 OF 224,BUFFER TANK 112 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-236,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 113 OF 224,BUFFER TANK 113 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-237,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 114 OF 224,BUFFER TANK 114 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-238,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 115 OF 224,BUFFER TANK 115 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-239,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 116 OF 224,BUFFER TANK 116 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-240,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 117 OF 224,BUFFER TANK 117 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-241,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 118 OF 224,BUFFER TANK 118 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-242,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 119 OF 224,BUFFER TANK 119 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-243,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 120 OF 224,BUFFER TANK 120 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-244,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 121 OF 224,BUFFER TANK 121 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-245,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 122 OF 224,BUFFER TANK 122 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-246,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 123 OF 224,BUFFER TANK 123 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-247,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 124 OF 224,BUFFER TANK 124 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-248,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 125 OF 224,BUFFER TANK 125 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-249,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 126 OF 224,BUFFER TANK 126 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-250,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 127 OF 224,BUFFER TANK 127 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-251,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 128 OF 224,BUFFER TANK 128 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-252,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 129 OF 224,BUFFER TANK 129 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-253,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 130 OF 224,BUFFER TANK 130 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-254,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 131 OF 224,BUFFER TANK 131 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-255,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 132 OF 224,BUFFER TANK 132 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-256,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 133 OF 224,BUFFER TANK 133 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-257,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 134 OF 224,BUFFER TANK 134 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-258,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 135 OF 224,BUFFER TANK 135 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-259,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 136 OF 224,BUFFER TANK 136 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-260,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 137 OF 224,BUFFER TANK 137 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-261,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 138 OF 224,BUFFER TANK 138 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-262,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 139 OF 224,BUFFER TANK 139 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-263,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 140 OF 224,BUFFER TANK 140 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-264,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 141 OF 224,BUFFER TANK 141 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-265,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 142 OF 224,BUFFER TANK 142 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-266,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 143 OF 224,BUFFER TANK 143 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-267,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 144 OF 224,BUFFER TANK 144 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-268,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 145 OF 224,BUFFER TANK 145 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-269,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 146 OF 224,BUFFER TANK 146 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-270,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 147 OF 224,BUFFER TANK 147 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-271,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 148 OF 224,BUFFER TANK 148 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-272,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 149 OF 224,BUFFER TANK 149 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-273,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 150 OF 224,BUFFER TANK 150 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-274,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 151 OF 224,BUFFER TANK 151 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-275,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 152 OF 224,BUFFER TANK 152 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-276,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 153 OF 224,BUFFER TANK 153 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-277,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 154 OF 224,BUFFER TANK 154 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-278,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 155 OF 224,BUFFER TANK 155 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-279,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 156 OF 224,BUFFER TANK 156 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-280,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 157 OF 224,BUFFER TANK 157 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-281,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 158 OF 224,BUFFER TANK 158 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-282,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 159 OF 224,BUFFER TANK 159 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-283,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 160 OF 224,BUFFER TANK 160 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-284,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 161 OF 224,BUFFER TANK 161 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-285,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 162 OF 224,BUFFER TANK 162 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-286,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 163 OF 224,BUFFER TANK 163 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-287,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 164 OF 224,BUFFER TANK 164 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-288,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 165 OF 224,BUFFER TANK 165 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-289,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 166 OF 224,BUFFER TANK 166 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-290,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 167 OF 224,BUFFER TANK 167 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-291,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 168 OF 224,BUFFER TANK 168 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-292,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 169 OF 224,BUFFER TANK 169 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-293,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 170 OF 224,BUFFER TANK 170 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-294,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 171 OF 224,BUFFER TANK 171 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-295,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 172 OF 224,BUFFER TANK 172 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-296,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 173 OF 224,BUFFER TANK 173 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-297,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 174 OF 224,BUFFER TANK 174 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-298,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 175 OF 224,BUFFER TANK 175 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-299,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 176 OF 224,BUFFER TANK 176 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-300,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 177 OF 224,BUFFER TANK 177 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-301,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 178 OF 224,BUFFER TANK 178 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-302,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 179 OF 224,BUFFER TANK 179 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-303,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 180 OF 224,BUFFER TANK 180 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-304,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 181 OF 224,BUFFER TANK 181 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-305,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 182 OF 224,BUFFER TANK 182 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-306,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 183 OF 224,BUFFER TANK 183 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-307,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 184 OF 224,BUFFER TANK 184 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-308,Active,VERTCORP,2026-01-02T00:00:00,BUFFER TANK 185 OF 224,BUFFER TANK 185 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-309,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 186 OF 224,BUFFER TANK 186 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-310,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 187 OF 224,BUFFER TANK 187 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-311,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 188 OF 224,BUFFER TANK 188 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-312,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 189 OF 224,BUFFER TANK 189 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-313,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 190 OF 224,BUFFER TANK 190 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-314,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 191 OF 224,BUFFER TANK 191 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-315,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 192 OF 224,BUFFER TANK 192 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-316,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 193 OF 224,BUFFER TANK 193 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-317,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 194 OF 224,BUFFER TANK 194 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-318,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 195 OF 224,BUFFER TANK 195 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-319,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 196 OF 224,BUFFER TANK 196 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-320,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 197 OF 224,BUFFER TANK 197 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-321,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 198 OF 224,BUFFER TANK 198 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-322,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 199 OF 224,BUFFER TANK 199 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-323,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 200 OF 224,BUFFER TANK 200 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-324,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 201 OF 224,BUFFER TANK 201 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-325,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 202 OF 224,BUFFER TANK 202 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-326,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 203 OF 224,BUFFER TANK 203 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-327,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 204 OF 224,BUFFER TANK 204 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-328,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 205 OF 224,BUFFER TANK 205 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-329,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 206 OF 224,BUFFER TANK 206 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-330,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 207 OF 224,BUFFER TANK 207 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-331,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 208 OF 224,BUFFER TANK 208 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-332,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 209 OF 224,BUFFER TANK 209 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-333,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 210 OF 224,BUFFER TANK 210 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-334,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 211 OF 224,BUFFER TANK 211 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-335,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 212 OF 224,BUFFER TANK 212 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-336,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 213 OF 224,BUFFER TANK 213 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-337,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 214 OF 224,BUFFER TANK 214 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-338,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 215 OF 224,BUFFER TANK 215 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-339,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 216 OF 224,BUFFER TANK 216 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-340,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 217 OF 224,BUFFER TANK 217 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-341,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 218 OF 224,BUFFER TANK 218 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-342,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 219 OF 224,BUFFER TANK 219 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-343,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 220 OF 224,BUFFER TANK 220 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-344,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 221 OF 224,BUFFER TANK 221 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-345,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 222 OF 224,BUFFER TANK 222 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
25-346,Active,VERTCORP,2025-12-15T00:00:00,BUFFER TANK 223 OF 224,BUFFER TANK 223 OF 224,,1,20500.00,20500.00,0,ea,ea,,130391459,
