Job,Sequence,Work_Center,Description,Est_Setup_Hrs,Est_Run_Hrs,Est_Total_Hrs,Act_Setup_Hrs,Act_Run_Hrs,Est_Setup_Labor,Est_Run_Labor,Act_Setup_Labor,Act_Run_Labor,Est_Labor_Burden,Act_Labor_Burden,Est_Machine_Burden,Act_Machine_Burden,Est_Total_Cost,Act_Total_Cost,Status,Run_Pct_Complete,Setup_Pct_Complete,Due_Date,Sched_Start,Sched_End,Actual_Start,Act_Total_Hrs
25-235,35,INSPECTION,QC Inspection - Fab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 09:30:00,2026-04-14 09:30:00,,0.0
25-235,36,INSPECTION,ASME Inspection Internal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 09:30:00,2026-04-14 09:30:00,,0.0
25-235,37,MOVE TANK,Move to Shop Test Area,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 09:30:00,2026-04-14 10:30:00,,0.0
25-235,38,FINISHING,Test Tank,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 10:30:00,2026-04-14 15:00:00,,0.0
25-235,39,INSPECTION,QC Inspection - Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 15:00:00,2026-04-14 15:00:00,,0.0
25-235,40,INSPECTION,ASME Inspection Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 15:00:00,2026-04-14 15:00:00,,0.0
25-235,41,FINISHING,Clean Tank Complete,0.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 15:00:00,2026-04-15 09:30:00,,0.0
25-235,42,INSPECTION,QC Inspection - Clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 09:30:00,2026-04-15 09:30:00,,0.0
25-235,43,FINISHING,Prepare Tank for Shipment,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 09:30:00,2026-04-15 10:30:00,,0.0
25-235,44,INSPECTION,QC Inspection - Final & L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 10:30:00,2026-04-15 10:30:00,,0.0
25-235,45,SHIPPING,Load on Truck,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 10:30:00,2026-04-15 11:30:00,,0.0
25-236,0,PRE FAB,Receive Material,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-236,1,INSPECTION,UT Top & Bottom Heads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-236,2,PRE FAB,Cut Nozzle Pipe and Clean,0.0,2.0,2.0,0.0,0.5,0.0,40.0,0.0,12.5,92.0,28.75,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-11 06:00:00,2026-04-06 07:30:00,2026-02-11 06:00:00,0.5
25-236,3,PRE FAB,Build Nozzles-Weld,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-06 07:30:00,2026-04-06 11:30:00,,0.0
25-236,4,PRE FAB,Cut Parts on Burn Table,0.0,6.0,6.0,0.0,0.0,0.0,120.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-06 11:30:00,2026-04-07 07:30:00,,0.0
25-236,5,PRE FAB,Clean & Prep Parts,0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 07:30:00,2026-04-07 10:30:00,,0.0
25-236,6,PRE FAB,"Bld Lift Lugs, Grd Lugs",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 10:30:00,2026-04-07 11:30:00,,0.0
25-236,7,PRE FAB,Fab Miscellaneous Parts,0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 11:30:00,2026-04-07 13:30:00,,0.0
25-236,8,PRE FAB,Misc Fabrication,0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 13:30:00,2026-04-07 16:00:00,,0.0
25-236,9,PRE FAB,Wrap Top & Bottom Heads,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 16:00:00,2026-04-08 06:30:00,,0.0
25-236,10,INSPECTION,UT Shells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 06:30:00,2026-04-08 06:30:00,,0.0
25-236,11,PRE FAB,"BI, SQ, T&C Shells",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 06:30:00,2026-04-08 07:30:00,,0.0
25-236,12,PRE FAB,"Roll Shell, Tack-Weld I/S",0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 07:30:00,2026-04-08 10:30:00,,0.0
25-236,13,INSPECTION,QC Inspection -Top/Bot/Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 10:30:00,2026-04-08 10:30:00,,0.0
25-236,14,PRE FAB,Set Nozzles & Lugs - Top,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 10:30:00,2026-04-08 11:30:00,,0.0
25-236,15,PRE FAB,Weld Nozzles - Top Head,0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 11:30:00,2026-04-08 15:00:00,,0.0
25-236,16,INSPECTION,QC Inspection -Top/Bot/Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 15:00:00,2026-04-08 15:00:00,,0.0
25-236,17,PRE FAB,Set Nozzles - Bottom Head,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 15:00:00,2026-04-08 16:00:00,,0.0
25-236,18,PRE FAB,Weld Nozzles - Bot. Head,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 16:00:00,2026-04-09 06:30:00,,0.0
25-236,19,PRE FAB,"Bld Skirt, Roll & Tack",0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 06:30:00,2026-04-09 08:30:00,,0.0
25-236,20,FIT,"Bld Skirt, Fit Anchor/Gst",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 08:30:00,2026-04-09 09:30:00,,0.0
25-236,21,FIT,"Weld Skirt Nozzles, Etc.",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 09:30:00,2026-04-09 10:30:00,,0.0
25-236,22,INSPECTION,ASME Hold Point,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 10:30:00,2026-04-09 10:30:00,,0.0
25-236,23,FIT,Fit Bottom Head to Shell,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 10:30:00,2026-04-09 15:00:00,,0.0
25-236,24,FIT,Install Baffles-Weld,0.0,6.0,6.0,0.0,0.0,0.0,120.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 15:00:00,2026-04-10 10:30:00,,0.0
25-236,25,FIT,Install Internal Parts,0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 10:30:00,2026-04-10 13:30:00,,0.0
25-236,26,INSPECTION,QC Inspection - Internal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 13:30:00,2026-04-10 13:30:00,,0.0
25-236,27,FIT,Fit Top to Shell,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 13:30:00,2026-04-13 06:30:00,,0.0
25-236,28,FIT,Weld all Outside Seams,0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 06:30:00,2026-04-13 08:30:00,,0.0
25-236,29,MOVE TANK,Move Tank to Detail Rolls,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 08:30:00,2026-04-13 09:30:00,,0.0
25-236,30,FIT,Install Support Parts,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 09:30:00,2026-04-13 13:30:00,,0.0
25-236,31,FIT,Set Nozzles in Shell,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 13:30:00,2026-04-13 15:00:00,,0.0
25-236,32,FIT,Weld Shell Nozz & M/Ws,0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 15:00:00,2026-04-14 07:30:00,,0.0
25-236,33,FINISHING,Install Name Tag,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 07:30:00,2026-04-14 08:30:00,,0.0
25-236,34,FIT,"Inspect Tank, Make Repair",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 08:30:00,2026-04-14 09:30:00,,0.0
25-236,35,INSPECTION,QC Inspection - Fab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 09:30:00,2026-04-14 09:30:00,,0.0
25-236,36,INSPECTION,ASME Inspection Internal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 09:30:00,2026-04-14 09:30:00,,0.0
25-236,37,MOVE TANK,Move to Shop Test Area,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 09:30:00,2026-04-14 10:30:00,,0.0
25-236,38,FINISHING,Test Tank,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 10:30:00,2026-04-14 15:00:00,,0.0
25-236,39,INSPECTION,QC Inspection - Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 15:00:00,2026-04-14 15:00:00,,0.0
25-236,40,INSPECTION,ASME Inspection Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 15:00:00,2026-04-14 15:00:00,,0.0
25-236,41,FINISHING,Clean Tank Complete,0.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 15:00:00,2026-04-15 09:30:00,,0.0
25-236,42,INSPECTION,QC Inspection - Clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 09:30:00,2026-04-15 09:30:00,,0.0
25-236,43,FINISHING,Prepare Tank for Shipment,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 09:30:00,2026-04-15 10:30:00,,0.0
25-236,44,INSPECTION,QC Inspection - Final & L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 10:30:00,2026-04-15 10:30:00,,0.0
25-236,45,SHIPPING,Load on Truck,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 10:30:00,2026-04-15 11:30:00,,0.0
25-237,0,PRE FAB,Receive Material,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-237,1,INSPECTION,UT Top & Bottom Heads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-237,2,PRE FAB,Cut Nozzle Pipe and Clean,0.0,2.0,2.0,0.0,0.5,0.0,40.0,0.0,12.5,92.0,28.75,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-11 06:00:00,2026-04-06 07:30:00,2026-02-11 06:00:00,0.5
25-237,3,PRE FAB,Build Nozzles-Weld,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-06 07:30:00,2026-04-06 11:30:00,,0.0
25-237,4,PRE FAB,Cut Parts on Burn Table,0.0,6.0,6.0,0.0,0.0,0.0,120.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-06 11:30:00,2026-04-07 07:30:00,,0.0
25-237,5,PRE FAB,Clean & Prep Parts,0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 07:30:00,2026-04-07 10:30:00,,0.0
25-237,6,PRE FAB,"Bld Lift Lugs, Grd Lugs",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 10:30:00,2026-04-07 11:30:00,,0.0
25-237,7,PRE FAB,Fab Miscellaneous Parts,0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 11:30:00,2026-04-07 13:30:00,,0.0
25-237,8,PRE FAB,Misc Fabrication,0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 13:30:00,2026-04-07 16:00:00,,0.0
25-237,9,PRE FAB,Wrap Top & Bottom Heads,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 16:00:00,2026-04-08 06:30:00,,0.0
25-237,10,INSPECTION,UT Shells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 06:30:00,2026-04-08 06:30:00,,0.0
25-237,11,PRE FAB,"BI, SQ, T&C Shells",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 06:30:00,2026-04-08 07:30:00,,0.0
25-237,12,PRE FAB,"Roll Shell, Tack-Weld I/S",0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 07:30:00,2026-04-08 10:30:00,,0.0
25-237,13,INSPECTION,QC Inspection -Top/Bot/Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 10:30:00,2026-04-08 10:30:00,,0.0
25-237,14,PRE FAB,Set Nozzles & Lugs - Top,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 10:30:00,2026-04-08 11:30:00,,0.0
25-237,15,PRE FAB,Weld Nozzles - Top Head,0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 11:30:00,2026-04-08 15:00:00,,0.0
25-237,16,INSPECTION,QC Inspection -Top/Bot/Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 15:00:00,2026-04-08 15:00:00,,0.0
25-237,17,PRE FAB,Set Nozzles - Bottom Head,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 15:00:00,2026-04-08 16:00:00,,0.0
25-237,18,PRE FAB,Weld Nozzles - Bot. Head,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 16:00:00,2026-04-09 06:30:00,,0.0
25-237,19,PRE FAB,"Bld Skirt, Roll & Tack",0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 06:30:00,2026-04-09 08:30:00,,0.0
25-237,20,FIT,"Bld Skirt, Fit Anchor/Gst",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 08:30:00,2026-04-09 09:30:00,,0.0
25-237,21,FIT,"Weld Skirt Nozzles, Etc.",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 09:30:00,2026-04-09 10:30:00,,0.0
25-237,22,INSPECTION,ASME Hold Point,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 10:30:00,2026-04-09 10:30:00,,0.0
25-237,23,FIT,Fit Bottom Head to Shell,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 10:30:00,2026-04-09 15:00:00,,0.0
25-237,24,FIT,Install Baffles-Weld,0.0,6.0,6.0,0.0,0.0,0.0,120.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 15:00:00,2026-04-10 10:30:00,,0.0
25-237,25,FIT,Install Internal Parts,0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 10:30:00,2026-04-10 13:30:00,,0.0
25-237,26,INSPECTION,QC Inspection - Internal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 13:30:00,2026-04-10 13:30:00,,0.0
25-237,27,FIT,Fit Top to Shell,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 13:30:00,2026-04-13 06:30:00,,0.0
25-237,28,FIT,Weld all Outside Seams,0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 06:30:00,2026-04-13 08:30:00,,0.0
25-237,29,MOVE TANK,Move Tank to Detail Rolls,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 08:30:00,2026-04-13 09:30:00,,0.0
25-237,30,FIT,Install Support Parts,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 09:30:00,2026-04-13 13:30:00,,0.0
25-237,31,FIT,Set Nozzles in Shell,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 13:30:00,2026-04-13 15:00:00,,0.0
25-237,32,FIT,Weld Shell Nozz & M/Ws,0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 15:00:00,2026-04-14 07:30:00,,0.0
25-237,33,FINISHING,Install Name Tag,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 07:30:00,2026-04-14 08:30:00,,0.0
25-237,34,FIT,"Inspect Tank, Make Repair",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 08:30:00,2026-04-14 09:30:00,,0.0
25-237,35,INSPECTION,QC Inspection - Fab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 09:30:00,2026-04-14 09:30:00,,0.0
25-237,36,INSPECTION,ASME Inspection Internal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 09:30:00,2026-04-14 09:30:00,,0.0
25-237,37,MOVE TANK,Move to Shop Test Area,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 09:30:00,2026-04-14 10:30:00,,0.0
25-237,38,FINISHING,Test Tank,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 10:30:00,2026-04-14 15:00:00,,0.0
25-237,39,INSPECTION,QC Inspection - Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 15:00:00,2026-04-14 15:00:00,,0.0
25-237,40,INSPECTION,ASME Inspection Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 15:00:00,2026-04-14 15:00:00,,0.0
25-237,41,FINISHING,Clean Tank Complete,0.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-14 15:00:00,2026-04-15 09:30:00,,0.0
25-237,42,INSPECTION,QC Inspection - Clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 09:30:00,2026-04-15 09:30:00,,0.0
25-237,43,FINISHING,Prepare Tank for Shipment,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 09:30:00,2026-04-15 10:30:00,,0.0
25-237,44,INSPECTION,QC Inspection - Final & L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 10:30:00,2026-04-15 10:30:00,,0.0
25-237,45,SHIPPING,Load on Truck,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-15 10:30:00,2026-04-15 11:30:00,,0.0
25-238,0,PRE FAB,Receive Material,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-238,1,INSPECTION,UT Top & Bottom Heads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-238,2,PRE FAB,Cut Nozzle Pipe and Clean,0.0,2.0,2.0,0.0,0.5,0.0,40.0,0.0,12.5,92.0,28.75,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-11 06:00:00,2026-04-06 07:30:00,2026-02-11 06:00:00,0.5
25-238,3,PRE FAB,Build Nozzles-Weld,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-06 07:30:00,2026-04-06 11:30:00,,0.0
25-238,4,PRE FAB,Cut Parts on Burn Table,0.0,6.0,6.0,0.0,0.0,0.0,120.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-06 11:30:00,2026-04-07 07:30:00,,0.0
